"ID","Ref","ID_photo","SlopeEmma","Reader","Round","PopInd","Pop","TempExp","TempExpNum","Tpop","Predpop","Survival","Naivety","Slope","r2"
"T25_B4_Az2_A4","T25_B4_Az2_A4","IMG_8959",5.18e-05,715,7,"B4_Az2","B4","T25",25,"Ambiant","Pred","Yes","Naive",-0.00402713113857462,0.641302820461321
"T25_B4_Az20_B3","T25_B4_Az20_B3","IMG_5853",-0.019906465,715,4,"B4_Az20","B4","T25",25,"Ambiant","Pred","Yes","Naive",-0.0205670498680839,0.994532764672374
"T25_B4_Az3_C1","T25_B4_Az3_C1","IMG_9607",-0.003575115,727,8,"B4_Az3","B4","T25",25,"Ambiant","Pred","Yes","Naive",0.00116510152505838,0.00138626633700623
"T25_B4_Az4_D3","T25_B4_Az4_D3","IMG_3477",-0.028104191,727,1,"B4_Az4","B4","T25",25,"Ambiant","Pred","Yes","None",-0.0285962766280535,0.998024899272302
"T25_B4_Az5_B3","T25_B4_Az5_B3","IMG_4053/IMG_4054",-0.021109688,715,2,"B4_Az5","B4","T25",25,"Ambiant","Pred","Yes","Naive",-0.0207500291654449,0.995258486529256
"T25_B4_Az6_A4","T25_B4_Az6_A4","IMG_5900",-0.007991513,727,4,"B4_Az6","B4","T25",25,"Ambiant","Pred","Yes","Naive",-0.00913641853359037,0.941787358486537
"T25_B4_Az7_A3","T25_B4_Az7_A3","IMG_9046",-0.007488073,727,7,"B4_Az7","B4","T25",25,"Ambiant","Pred","Yes","Naive",-0.00886927311316081,0.913753410718539
"T25_B4_Az8_B5","T25_B4_Az8_B5","IMG_5262",-0.031439828,727,3,"B4_Az8","B4","T25",25,"Ambiant","Pred","Yes","Naive",-0.031199764195409,0.997230111253493
"T25_B4_Az9_C5","T25_B4_Az9_C5","IMG_7039",-0.011177972,715,5,"B4_Az9","B4","T25",25,"Ambiant","Pred","Yes","Naive",-0.0110985204364341,0.93707602949455
"T25_B5_Az1_B3","T25_B5_Az1_B3","IMG_9049",-0.0071205,727,7,"B5_Az1","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0101986261874118,0.906558292729977
"T25_B5_Az10_B2","T25_B5_Az10_B2","IMG_9551",-0.001159402,715,8,"B5_Az10","B5","T25",25,"Warm","Pred","Yes","Naive",-0.00480007808836301,0.84791163441448
"T25_B5_Az11_C6","T25_B5_Az11_C6","IMG_7030",-0.004736392,715,5,"B5_Az11","B5","T25",25,"Warm","Pred","Yes","Naive",NA,NA
"T25_B5_Az12_C6","T25_B5_Az12_C6","IMG_4086",-0.006219661,727,2,"B5_Az12","B5","T25",25,"Warm","Pred","Yes","Naive",NA,NA
"T25_B5_Az13_B2","T25_B5_Az13_B2","IMG_7137",-0.026038971,727,5,"B5_Az13","B5","T25",25,"Warm","Pred","Yes","Naive",-0.025304531782368,0.986863276799532
"T25_B5_Az14_C1","T25_B5_Az14_C1","IMG_5936",-0.017079338,727,4,"B5_Az14","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0148871574736452,0.901277485402038
"T25_B5_Az15_D5","T25_B5_Az15_D5","IMG_5264",-0.016979096,727,3,"B5_Az15","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0167151305135154,0.962095297248618
"T25_B5_Az16_B5","T25_B5_Az16_B5","IMG_5195",-0.02560944,715,3,"B5_Az16","B5","T25",25,"Warm","Pred","Yes","Naive",-0.025352795970293,0.99825370138497
"T25_B5_Az17_A3","T25_B5_Az17_A3","IMG_9588 2",-0.003492184,727,8,"B5_Az17","B5","T25",25,"Warm","Pred","Yes","Naive",-0.00821933418336554,0.937483440781225
"T25_B5_Az18_A5","T25_B5_Az18_A5","IMG_3385",-0.007533864,715,1,"B5_Az18","B5","T25",25,"Warm","Pred","Yes","None",-0.0071542856358033,0.962663490933135
"T25_B5_Az19_B4","T25_B5_Az19_B4","IMG_7809",-0.011024107,727,6,"B5_Az19","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0104043399604418,0.912380427980011
"T25_B5_Az2_D2","T25_B5_Az2_D2","IMG_8990",-0.014030582,715,7,"B5_Az2","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0136285897078301,0.978529757272866
"T25_B5_Az20_C2","T25_B5_Az20_C2","IMG_5867",-0.012821915,715,4,"B5_Az20","B5","T25",25,"Warm","Pred","Yes","Naive",-0.013778007684316,0.945296561943115
"T25_B5_Az3_B3","T25_B5_Az3_B3","IMG_3474",-0.038723535,727,1,"B5_Az3","B5","T25",25,"Warm","Pred","Yes","None",-0.0360921488943976,0.990555463067652
"T25_B5_Az4_A3","T25_B5_Az4_A3","IMG_5278",-0.009027206,727,3,"B5_Az4","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0106102379936073,0.894711442518137
"T25_B5_Az5_D5","T25_B5_Az5_D5","IMG_4036",-0.012451313,715,2,"B5_Az5","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0102153379630303,0.608693846507147
"T25_B5_Az6_C2","T25_B5_Az6_C2","IMG_4066",-0.020365028,715,2,"B5_Az6","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0197974232827034,0.975317381413457
"T25_B5_Az7_C4","T25_B5_Az7_C4","IMG_7117",-0.01432038,727,5,"B5_Az7","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0199916242834622,0.767888611387632
"T25_B5_Az8_D5","T25_B5_Az8_D5","IMG_9580 2",-0.02337847,727,8,"B5_Az8","B5","T25",25,"Warm","Pred","Yes","Naive",-0.0253345990273717,0.939323526396126
"T25_B5_Az9_B5","T25_B5_Az9_B5","IMG_7722",-0.00612216,715,6,"B5_Az9","B5","T25",25,"Warm","Pred","Yes","Naive",0.00403173709868211,0.114946205827146
"T25_B6_Az1_D6","T25_B6_Az1_D6","IMG_3447",-0.010644419,727,1,"B6_Az1","B6","T25",25,"Ambiant","Pred","Yes","None",NA,NA
"T25_B6_Az10_A5","T25_B6_Az10_A5","IMG_7786",-0.017767878,727,6,"B6_Az10","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0167051710041019,0.922859905530955
"T25_B6_Az11_B3","T25_B6_Az11_B3","IMG_7058",-0.005111945,715,5,"B6_Az11","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.00782542032707506,0.967632687960318
"T25_B6_Az12_C5","T25_B6_Az12_C5","IMG_5893",-0.016598786,727,4,"B6_Az12","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.00934761406895179,0.520310980836338
"T25_B6_Az13_B2","T25_B6_Az13_B2","IMG_5290",-0.01084108,727,3,"B6_Az13","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0123191409283681,0.882460673840957
"T25_B6_Az14_C4","T25_B6_Az14_C4","IMG_9536 2",-0.000969265,715,8,"B6_Az14","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.00158712681022105,0.0379424452603229
"T25_B6_Az15_B5","T25_B6_Az15_B5","IMG_4094",-0.010098756,727,2,"B6_Az15","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0101802963370905,0.975076598662677
"T25_B6_Az16_A6","T25_B6_Az16_A6","IMG_5821",-0.010568365,715,4,"B6_Az16","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.00864886448673453,0.543305176362108
"T25_B6_Az17_D1","T25_B6_Az17_D1","IMG_4138",-0.022070614,727,2,"B6_Az17","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0257106197475113,0.885104277727987
"T25_B6_Az18_A6","T25_B6_Az18_A6","IMG_3376",-0.011222455,715,1,"B6_Az18","B6","T25",25,"Ambiant","Pred","Yes","None",-0.0162294898011296,0.893773673575827
"T25_B6_Az19_A5","T25_B6_Az19_A5","IMG_5193",0.001975972,715,3,"B6_Az19","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.00173453562205715,0.0690677628099376
"T25_B6_Az2_C2","T25_B6_Az2_C2","IMG_8986",-0.031189189,715,7,"B6_Az2","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0115748267060236,0.0963405595122452
"T25_B6_Az20_B4","T25_B6_Az20_B4","IMG_5268",-0.014016553,727,3,"B6_Az20","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0136328501508025,0.988802549510886
"T25_B6_Az3_B5","T25_B6_Az3_B5","IMG_9577 2",-0.026256486,727,8,"B6_Az3","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0185785775060027,0.682258708660042
"T25_B6_Az4_B5","T25_B6_Az4_B5","IMG_9523 2",-0.005071119,715,8,"B6_Az4","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.010322455516946,0.848416188784497
"T25_B6_Az5_B2","T25_B6_Az5_B2","IMG_9056",-0.015466418,727,7,"B6_Az5","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0125508010701969,0.294059227832711
"T25_B6_Az6_A2","T25_B6_Az6_A2","IMG_7132",-0.006557542,727,5,"B6_Az6","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.01162137324698,0.920319317687374
"T25_B6_Az7_C4","T25_B6_Az7_C4","IMG_4043",-0.020888612,715,2,"B6_Az7","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0160960304616479,0.875211983095176
"T25_B6_Az8_D3","T25_B6_Az8_D3","IMG_7828",-0.022479263,727,6,"B6_Az8","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0246049823705722,0.601007153597243
"T25_B6_Az9_D5","T25_B6_Az9_D5","IMG_7730",-0.010341844,715,6,"B6_Az9","B6","T25",25,"Ambiant","Pred","Yes","Naive",-0.0113192648238761,0.699040328115213
"T25_B7_Az1_C5","T25_B7_Az1_C5","IMG_9022",-0.00852811,727,7,"B7_Az1","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0101998648298831,0.930940492128573
"T25_B7_Az10_B6","T25_B7_Az10_B6","IMG_5884",-0.012962422,727,4,"B7_Az10","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0130994708040514,0.988748345763524
"T25_B7_Az11_D4","T25_B7_Az11_D4","IMG_8967",-0.000705595,715,7,"B7_Az11","B7","T25",25,"Warm","Pred","Yes","Naive",-0.00518533120969604,0.822444648294177
"T25_B7_Az12_A5","T25_B7_Az12_A5","IMG_9520",-0.000961215,715,8,"B7_Az12","B7","T25",25,"Warm","Pred","Yes","Naive",-0.00348206229269353,0.841894938654925
"T25_B7_Az13_B5","T25_B7_Az13_B5","IMG_3388",-0.02699281,715,1,"B7_Az13","B7","T25",25,"Warm","Pred","Yes","None",-0.0250033120947126,0.988917452433559
"T25_B7_Az14_A5","T25_B7_Az14_A5","IMG_4091",-0.028511644,727,2,"B7_Az14","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0292105018089694,0.997331944898866
"T25_B7_Az16_B2","T25_B7_Az16_B2","IMG_9599 2",-0.005945436,727,8,"B7_Az16","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0106602672111334,0.942223932156132
"T25_B7_Az17_D5","T25_B7_Az17_D5","IMG_7104",-0.025382172,727,5,"B7_Az17","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0247330047552255,0.994498804921541
"T25_B7_Az18_D3","T25_B7_Az18_D3","IMG_5859",-0.027682129,715,4,"B7_Az18","B7","T25",25,"Warm","Pred","Yes","Naive",-0.00453301004413595,0.159750676961117
"T25_B7_Az19_B6","T25_B7_Az19_B6","IMG_4028",-0.020584904,715,2,"B7_Az19","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0200702951722926,0.979938498590796
"T25_B7_Az2_A3","T25_B7_Az2_A3","IMG_7817",-0.025740636,727,6,"B7_Az2","B7","T25",25,"Warm","Pred","Yes","Naive",-0.026281656200175,0.985827892330838
"T25_B7_Az20_A6","T25_B7_Az20_A6","IMG_5246",-0.040319362,727,3,"B7_Az20","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0610293055205413,0.896097316021363
"T25_B7_Az3_C1","T25_B7_Az3_C1","IMG_7080",-0.018199298,715,5,"B7_Az3","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0181665590116384,0.977010621284787
"T25_B7_Az4_D6","T25_B7_Az4_D6","IMG_7782",-0.040553304,727,6,"B7_Az4","B7","T25",25,"Warm","Pred","Yes","Naive",NA,NA
"T25_B7_Az5_C4","T25_B7_Az5_C4","IMG_4105",-0.020410084,727,2,"B7_Az5","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0206215868968042,0.992860427379841
"T25_B7_Az6_A2","T25_B7_Az6_A2","IMG_5227",-0.02258006,715,3,"B7_Az6","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0227433577690729,0.994217144663677
"T25_B7_Az7_D1","T25_B7_Az7_D1","IMG_5302",-0.03503026,727,3,"B7_Az7","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0339368475187074,0.986901209209099
"T25_B7_Az8_B6","T25_B7_Az8_B6","IMG_7712",-0.015765829,715,6,"B7_Az8","B7","T25",25,"Warm","Pred","Yes","Naive",-0.0148700555054641,0.891469230109942
"T25_B7_Az9_A3","T25_B7_Az9_A3","IMG_8970",-0.003930595,715,7,"B7_Az9","B7","T25",25,"Warm","Pred","Yes","Naive",0.00821425130326638,0.0851031554842638
"T25_B9_Az1_D6","T25_B9_Az1_D6","IMG_5886",-0.018981465,727,4,"B9_Az1","B9","T25",25,"Warm","Pred","Yes","Naive",NA,NA
"T25_B9_Az10_C2","T25_B9_Az10_C2","IMG_4125",-0.011013886,727,2,"B9_Az10","B9","T25",25,"Warm","Pred","Yes","Naive",-0.019273910210707,0.935481780700044
"T25_B9_Az11_B6","T25_B9_Az11_B6","IMG_7761",-0.007632771,727,6,"B9_Az11","B9","T25",25,"Warm","Pred","Yes","Naive",-0.00936715214895089,0.90368615749747
"T25_B9_Az12_A3","T25_B9_Az12_A3","IMG_4049",-0.029805433,715,2,"B9_Az12","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0289705900698584,0.990961249855924
"T25_B9_Az14_C2","T25_B9_Az14_C2","",-0.010373969,715,6,"B9_Az14","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0118674052414194,0.696699592057184
"T25_B9_Az15_D1","T25_B9_Az15_D1","IMG_7772",-0.011026386,715,6,"B9_Az15","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0129229597796433,0.91111294471259
"T25_B9_Az16_B6","T25_B9_Az16_B6","IMG_3440",-0.016041899,727,1,"B9_Az16","B9","T25",25,"Warm","Pred","Yes","None",-0.0167821426767613,0.981334816823009
"T25_B9_Az17_B1","T25_B9_Az17_B1","IMG_3428",-0.005450832,715,1,"B9_Az17","B9","T25",25,"Warm","Pred","Yes","None",-0.0153308066127422,0.681174737641331
"T25_B9_Az18_D5","T25_B9_Az18_D5","IMG_9528 2",-0.015600091,715,8,"B9_Az18","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0144737299150423,0.941073043169031
"T25_B9_Az19_D5","T25_B9_Az19_D5","IMG_5200",-0.024947734,715,3,"B9_Az19","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0233746367420103,0.971559828309477
"T25_B9_Az2_C2","T25_B9_Az2_C2","IMG_5926",-0.001327429,727,4,"B9_Az2","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0052772967473604,0.828914490132456
"T25_B9_Az20_C6","T25_B9_Az20_C6","IMG_9569",-0.008030324,727,8,"B9_Az20","B9","T25",25,"Warm","Pred","Yes","Naive",NA,NA
"T25_B9_Az3_A6","T25_B9_Az3_A6","IMG_8943",-0.011004416,715,7,"B9_Az3","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0107068498041277,0.982629433751063
"T25_B9_Az4_A5","T25_B9_Az4_A5","IMG_7096",-0.019258056,727,5,"B9_Az4","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0187019124923741,0.89770433989131
"T25_B9_Az5_D5","T25_B9_Az5_D5","IMG_7800",-0.02122898,727,6,"B9_Az5","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0200612571214426,0.978692681980426
"T25_B9_Az6_A5","T25_B9_Az6_A5","IMG_5830",-0.013003274,715,4,"B9_Az6","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0057471999462303,0.0779830584332285
"T25_B9_Az7_A3","T25_B9_Az7_A3","IMG_7056",-0.01070477,715,5,"B9_Az7","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0107321836747255,0.851178915477929
"T25_B9_Az8_C3","T25_B9_Az8_C3","IMG_5280",-0.018664487,727,3,"B9_Az8","B9","T25",25,"Warm","Pred","Yes","Naive",-0.0205307076497397,0.956785461373422
"T25_B9_Az9_D4","T25_B9_Az9_D4","IMG_3401",-0.005491174,715,1,"B9_Az9","B9","T25",25,"Warm","Pred","Yes","None",-0.0120923739753023,0.460505539425456
"T25_C1_Az1_A2","T25_C1_Az1_A2","IMG_3483",-0.027166833,727,1,"C1_Az1","C1","T25",25,"Ambiant","Pred","Yes","None",-0.025992702321894,0.99387995991273
"T25_C1_Az10_C6","T25_C1_Az10_C6","IMG_7715",-0.011556321,715,6,"C1_Az10","C1","T25",25,"Ambiant","Pred","Yes","Naive",NA,NA
"T25_C1_Az11_D6","T25_C1_Az11_D6","IMG_7093",-0.000678497,727,5,"C1_Az11","C1","T25",25,"Ambiant","Pred","Yes","Naive",NA,NA
"T25_C1_Az12_C4","T25_C1_Az12_C4","IMG_9039",-0.008990119,727,7,"C1_Az12","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0110144824574881,0.895903513483501
"T25_C1_Az13_D4","T25_C1_Az13_D4","IMG_5844",-0.024830809,715,4,"C1_Az13","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0240442714384483,0.996212624587788
"T25_C1_Az14_A1","T25_C1_Az14_A1","IMG_4070",-0.010002191,715,2,"C1_Az14","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0092920371181592,0.917900542353125
"T25_C1_Az15_A4","T25_C1_Az15_A4","IMG_3395",-0.012253505,715,1,"C1_Az15","C1","T25",25,"Ambiant","Pred","Yes","None",-0.0115397783642782,0.977797372121703
"T25_C1_Az16_B1","T25_C1_Az16_B1","IMG_9559",-0.013968006,715,8,"C1_Az16","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0141194712255986,0.94356565985198
"T25_C1_Az17_C5","T25_C1_Az17_C5","IMG_9578",-0.009994545,727,8,"C1_Az17","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0107826968758896,0.886858689397739
"T25_C1_Az18_A5","T25_C1_Az18_A5","IMG_3448",-0.027898619,727,1,"C1_Az18","C1","T25",25,"Ambiant","Pred","Yes","None",-0.0293605325796035,0.975975433560643
"T25_C1_Az19_C3","T25_C1_Az19_C3","IMG_5918",-0.011099179,727,4,"C1_Az19","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.011661796959216,0.937864481324264
"T25_C1_Az2_B1","T25_C1_Az2_B1","IMG_4131",-0.017098447,727,2,"C1_Az2","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0168983335656859,0.910543010552144
"T25_C1_Az20_B6","T25_C1_Az20_B6","IMG_5187",-0.010527191,715,3,"C1_Az20","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0113659046194132,0.890262752192068
"T25_C1_Az3_B6","T25_C1_Az3_B6","IMG_5249",-0.012276939,727,3,"C1_Az3","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0184967870452836,0.848817400034811
"T25_C1_Az4_C5","T25_C1_Az4_C5","IMG_9525 2",-0.014063645,715,8,"C1_Az4","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0144599465072624,0.956640784379675
"T25_C1_Az5_D3","T25_C1_Az5_D3","IMG_5283",-0.031303671,727,3,"C1_Az5","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0338625546826528,0.97871562776484
"T25_C1_Az6_A4","T25_C1_Az6_A4","IMG_7804",-0.025673313,727,6,"C1_Az6","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0261003031666372,0.981683626298782
"T25_C1_Az7_D3","T25_C1_Az7_D3","IMG_8976",-0.027139285,715,7,"C1_Az7","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0256467894436787,0.986621293996935
"T25_C1_Az8_B2","T25_C1_Az8_B2","IMG_7067",-0.027966237,715,5,"C1_Az8","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0279110194567204,0.991748456122535
"T25_C1_Az9_B3","T25_C1_Az9_B3","IMG_7125",-0.009383435,727,5,"C1_Az9","C1","T25",25,"Ambiant","Pred","Yes","Naive",-0.0103171703605868,0.895285182032726
"T25_C3_Az1_B2","T25_C3_Az1_B2","IMG_5923",-0.008973493,727,4,"C3_Az1","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0101522274701515,0.936748816441511
"T25_C3_Az10_C1","T25_C3_Az10_C1","IMG_4075",-0.037035263,715,2,"C3_Az10","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0319538482857873,0.971980031542864
"T25_C3_Az11_D1","T25_C3_Az11_D1","IMG_7146",-0.036271018,727,5,"C3_Az11","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0372947236110116,0.993598054702555
"T25_C3_Az12_B5","T25_C3_Az12_B5","IMG_5832",-0.008408994,715,4,"C3_Az12","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.00980576939995397,0.918779771232064
"T25_C3_Az13_C2","T25_C3_Az13_C2","IMG_5230",-0.019252736,715,3,"C3_Az13","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0195833754809389,0.964634581358894
"T25_C3_Az14_A4","T25_C3_Az14_A4","IMG_7046",-0.010788587,715,5,"C3_Az14","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0110663424462663,0.378599562182691
"T25_C3_Az15_D2","T25_C3_Az15_D2","IMG_5870",-0.019039651,715,4,"C3_Az15","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0195323459156371,0.991340483587657
"T25_C3_Az16_B3","T25_C3_Az16_B3","IMG_9590 2",-0.030428363,727,8,"C3_Az16","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.02966209449179,0.9929264278667
"T25_C3_Az17_D6","T25_C3_Az17_D6","IMG_9571",-0.014505092,727,8,"C3_Az17","C3","T25",25,"Ambiant","Pred","Yes","Naive",NA,NA
"T25_C3_Az18_A1","T25_C3_Az18_A1","IMG_7763",-0.021170188,715,6,"C3_Az18","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0215834455687236,0.918185211197094
"T25_C3_Az19_A6","T25_C3_Az19_A6","IMG_9516",-0.008193611,715,8,"C3_Az19","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0135202391476529,0.920244366192317
"T25_C3_Az2_C6","T25_C3_Az2_C6","IMG_3444",-0.012768609,727,1,"C3_Az2","C3","T25",25,"Ambiant","Pred","Yes","None",NA,NA
"T25_C3_Az20_C6","T25_C3_Az20_C6","IMG_7778",-0.028989587,727,6,"C3_Az20","C3","T25",25,"Ambiant","Pred","Yes","Naive",NA,NA
"T25_C3_Az3_D2","T25_C3_Az3_D2","IMG_5296",-0.014538053,727,3,"C3_Az3","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0151335663616573,0.977385638256432
"T25_C3_Az4_C5","T25_C3_Az4_C5","IMG_4096",-0.031536059,727,2,"C3_Az4","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0282751969547957,0.94986830768331
"T25_C3_Az5_C2","T25_C3_Az5_C2","IMG_7838",-0.032055851,727,6,"C3_Az5","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0312971819795134,0.996374951433966
"T25_C3_Az6_B2","T25_C3_Az6_B2","IMG_3486",-0.013094064,727,1,"C3_Az6","C3","T25",25,"Ambiant","Pred","Yes","None",-0.0114257960661595,0.701828968658076
"T25_C3_Az7_A2","T25_C3_Az7_A2","IMG_8980",-0.011198288,715,7,"C3_Az7","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0115885448684461,0.859872625905552
"T25_C3_Az8_D2","T25_C3_Az8_D2","IMG_9061",-0.017456415,727,7,"C3_Az8","C3","T25",25,"Ambiant","Pred","Yes","Naive",-0.0191925237532027,0.904634743724747
"T25_C3_Az9_C4","T25_C3_Az9_C4","IMG_3465",-0.027961379,727,1,"C3_Az9","C3","T25",25,"Ambiant","Pred","Yes","None",-0.0233698643747885,0.93906009411144
"T25_C5_Az1_D2","T25_C5_Az1_D2","IMG_3496",-0.01407136,727,1,"C5_Az1","C5","T25",25,"Ambiant","Ctrl","Yes","None",-0.0191457963142255,0.594581454515891
"T25_C5_Az10_D2","T25_C5_Az10_D2","IMG_9557",-0.006270855,715,8,"C5_Az10","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.00826402524045167,0.646650332927394
"T25_C5_Az11_A5","T25_C5_Az11_A5","IMG_5260",-0.02070358,727,3,"C5_Az11","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0203793415410964,0.991027785201229
"T25_C5_Az12_B2","T25_C5_Az12_B2","IMG_4064",-0.02399817,715,2,"C5_Az12","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0228745742446297,0.986406467802927
"T25_C5_Az13_B6","T25_C5_Az13_B6","IMG_9517",-0.008426488,715,8,"C5_az13","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",NA,NA
"T25_C5_Az14_D4","T25_C5_Az14_D4","IMG_7119",-0.024069145,727,5,"C5_Az14","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.022690465401947,0.934446570874685
"T25_C5_Az15_C4","T25_C5_Az15_C4","IMG_5842",-0.016980703,715,4,"C5_Az15","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0183566648630457,0.853468909486172
"T25_C5_Az16_B5","T25_C5_Az16_B5","IMG_3453",-0.033579169,727,1,"C5_Az16","C5","T25",25,"Ambiant","Ctrl","Yes","None",-0.032285021724892,0.99709638329493
"T25_C5_Az17_C1","T25_C5_Az17_C1","IMG_9562",-0.005033384,715,8,"C5_Az17","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0110548578755417,0.314109801799007
"T25_C5_Az18_D2","T25_C5_Az18_D2","IMG_4129",-0.017712651,727,2,"C5_Az18","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0179454729024963,0.993572144967365
"T25_C5_Az19_C3","T25_C5_Az19_C3","IMG_5224",-0.024272022,715,3,"C5_Az19","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0238511626641586,0.993597007038335
"T25_C5_Az2_A3","T25_C5_Az2_A3","IMG_7739",-0.005742765,715,6,"C5_Az2","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.00895626087648469,0.595925054063982
"T25_C5_Az20_D1","T25_C5_Az20_D1","IMG_5244",-0.018824136,715,3,"C5_Az20","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.021228696536454,0.952142648888023
"T25_C5_Az3_D4","T25_C5_Az3_D4","IMG_9538 2",-0.018788679,715,8,"C5_Az3","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0194724682331132,0.917395880270241
"T25_C5_Az4_C3","T25_C5_Az4_C3","IMG_7825",-0.01216138,727,6,"C5_Az4","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0130117330586944,0.94427299248437
"T25_C5_Az5_A3","T25_C5_Az5_A3","IMG_5912",-0.010053567,727,4,"C5_Az5","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.0139038931283056,0.752022651529263
"T25_C5_Az6_A5","T25_C5_Az6_A5","IMG_7032",-0.028192258,715,5,"C5_Az6","C5","T25",25,"Ambiant","Ctrl","Yes","Naive",-0.027051633039508,0.972187105283124
