"N_bac","Day","Temperature_moy","Tpop"
"C3",2022-07-25,25.6555881862745,"Ambient"
"C3",2022-07-26,21.2501786607143,"Ambient"
"C3",2022-07-27,21.9423611041667,"Ambient"
"C3",2022-07-28,22.9162132904412,"Ambient"
"C3",2022-07-29,22.0242013333333,"Ambient"
"C3",2022-07-30,21.7353125277778,"Ambient"
"C3",2022-07-31,24.5589582951389,"Ambient"
"C3",2022-08-08,26.9354716603774,"Ambient"
"C3",2022-08-09,27.6797569548611,"Ambient"
"C3",2022-08-10,25.5332639027778,"Ambient"
"C3",2022-08-11,26.4657638993056,"Ambient"
"C3",2022-08-12,26.9878818680556,"Ambient"
"C3",2022-08-13,27.2229166701389,"Ambient"
"C3",2022-08-14,26.2488541909722,"Ambient"
"C3",2022-08-15,24.6454430506329,"Ambient"
"C3",2022-08-16,22.4473054491018,"Ambient"
"C3",2022-08-18,20.0094466245059,"Ambient"
"C3",2022-08-19,21.1059374930556,"Ambient"
"C3",2022-08-20,22.2487152638889,"Ambient"
"C3",2022-08-21,23.0202430243056,"Ambient"
"C3",2022-08-22,23.569367164557,"Ambient"
"C3",2022-08-23,24.39253471875,"Ambient"
"C3",2022-08-24,25.0792708125,"Ambient"
"C3",2022-08-25,25.5044798402778,"Ambient"
"C3",2022-08-26,22.8352430763889,"Ambient"
"C3",2022-08-27,23.8439582916667,"Ambient"
"C3",2022-08-28,24.2630208263889,"Ambient"
"C3",2022-08-30,23.8542351352941,"Ambient"
"C3",2022-08-31,22.7214235798611,"Ambient"
"C3",2022-09-01,22.0395833020833,"Ambient"
"C3",2022-09-02,22.5163888472222,"Ambient"
"C3",2022-09-03,22.2912152777778,"Ambient"
"C3",2022-09-04,22.00465271875,"Ambient"
"C3",2022-09-05,22.1551736041667,"Ambient"
"C3",2022-09-06,23.1038541909722,"Ambient"
"C3",2022-09-07,23.29538190625,"Ambient"
"C3",2022-09-08,21.4850694756944,"Ambient"
"C3",2022-09-09,19.9133680625,"Ambient"
"C3",2022-09-10,18.7307638680556,"Ambient"
"C3",2022-09-11,20.60809028125,"Ambient"
"C3",2022-09-12,21.4084375104167,"Ambient"
"C3",2022-09-13,22.4551042708333,"Ambient"
"C3",2022-09-14,22.5553124513889,"Ambient"
"C3",2022-09-15,21.9452082569444,"Ambient"
"C3",2022-09-16,20.6949653298611,"Ambient"
"C3",2022-09-17,19.7125347534722,"Ambient"
"C3",2022-09-18,17.9271180486111,"Ambient"
"C3",2022-09-19,17.2344444895833,"Ambient"
"C3",2022-09-20,17.0298611041667,"Ambient"
"C3",2022-09-21,17.1423611076389,"Ambient"
"C3",2022-09-22,17.3324652777778,"Ambient"
"C3",2022-09-23,17.2881597430556,"Ambient"
"C3",2022-09-24,17.0154512847222,"Ambient"
"C3",2022-09-25,15.1047916666667,"Ambient"
"C3",2022-09-26,15.2138542291667,"Ambient"
"C3",2022-09-27,14.8804861111111,"Ambient"
"C3",2022-09-28,14.8669444479167,"Ambient"
"C3",2022-09-29,14.8563541666667,"Ambient"
"C3",2022-09-30,13.7678125,"Ambient"
"C3",2022-10-01,13.49375,"Ambient"
"C3",2022-10-02,15.6993749583333,"Ambient"
"C3",2022-10-03,17.7803125486111,"Ambient"
"C3",2022-10-04,17.4782985729167,"Ambient"
"C3",2022-10-05,17.2946528368056,"Ambient"
"C3",2022-10-06,17.7063192986111,"Ambient"
"C3",2022-10-07,17.7331946076389,"Ambient"
"C3",2022-10-08,18.0746874548611,"Ambient"
"C3",2022-10-09,17.6842012951389,"Ambient"
"C3",2022-10-10,17.09416671875,"Ambient"
"C3",2022-10-11,17.2795486076389,"Ambient"
"C3",2022-10-12,17.5968750729167,"Ambient"
"C3",2022-10-13,17.9912847847222,"Ambient"
"C3",2022-10-14,18.7953819722222,"Ambient"
"C3",2022-10-15,17.8857639027778,"Ambient"
"C3",2022-10-16,17.8325347673611,"Ambient"
"C3",2022-10-17,18.4912847222222,"Ambient"
"C3",2022-10-18,18.48524309375,"Ambient"
"C3",2022-10-19,18.0406249861111,"Ambient"
"C3",2022-10-20,17.9773263402778,"Ambient"
"C3",2022-10-21,16.9643403506944,"Ambient"
"C3",2022-10-22,16.6642707430556,"Ambient"
"C3",2022-10-23,17.8159375104167,"Ambient"
"C3",2022-10-24,17.6613542291667,"Ambient"
"C3",2022-10-25,16.3330208090278,"Ambient"
"C3",2022-10-26,15.8204513854167,"Ambient"
"C3",2022-10-27,15.9159027916667,"Ambient"
"C3",2022-10-28,16.6439582013889,"Ambient"
"C3",2022-10-29,17.0050347534722,"Ambient"
"C3",2022-10-30,15.17203332,"Ambient"
"C3",2022-10-31,13.8062152777778,"Ambient"
"C3",2022-11-01,14.5259027777778,"Ambient"
"C3",2022-11-02,15.7073958680556,"Ambient"
"C3",2022-11-03,13.6743055555556,"Ambient"
"C3",2022-11-04,10.8202430555556,"Ambient"
"C3",2022-11-05,10.2425347222222,"Ambient"
"C3",2022-11-06,9.64232638888889,"Ambient"
"C3",2022-11-07,9.80659722222222,"Ambient"
"C3",2022-11-08,10.7521180555556,"Ambient"
"C3",2022-11-09,11.4027430555556,"Ambient"
"C3",2022-11-10,11.4008680555556,"Ambient"
"C3",2022-11-11,10.1947916666667,"Ambient"
"C3",2022-11-12,10.9500694444444,"Ambient"
"C3",2022-11-13,11.2978472222222,"Ambient"
"C3",2022-11-14,10.9522222222222,"Ambient"
"C3",2022-11-15,11.374375,"Ambient"
"C3",2022-11-16,11.8486111111111,"Ambient"
"C3",2022-11-17,11.9711458333333,"Ambient"
"C3",2022-11-18,11.4045486111111,"Ambient"
"C3",2022-11-19,9.64659722222222,"Ambient"
"C3",2022-11-20,7.07309027777778,"Ambient"
"C3",2022-11-21,7.61510416666667,"Ambient"
"C3",2022-11-22,7.04277777777778,"Ambient"
"C3",2022-11-23,7.80666666666667,"Ambient"
"C3",2022-11-24,7.2165625,"Ambient"
"C3",2022-11-25,7.70861111111111,"Ambient"
"C3",2022-11-26,7.1315625,"Ambient"
"C3",2022-11-27,6.64555555555556,"Ambient"
"C3",2022-11-28,7.0090625,"Ambient"
"C3",2022-11-29,7.04892361111111,"Ambient"
"C3",2022-11-30,6.90520833333333,"Ambient"
"C3",2022-12-01,5.46517361111111,"Ambient"
"C3",2022-12-02,5.50128472222222,"Ambient"
"C3",2022-12-03,5.39045138888889,"Ambient"
"C3",2022-12-04,4.3146875,"Ambient"
"C3",2022-12-05,3.7659375,"Ambient"
"C3",2022-12-06,4.6471875,"Ambient"
"C3",2022-12-07,6.74961805555556,"Ambient"
"C3",2022-12-08,7.41517361111111,"Ambient"
"C3",2022-12-09,7.36409722222222,"Ambient"
"C3",2022-12-10,7.27951388888889,"Ambient"
"C3",2022-12-11,4.08944444444444,"Ambient"
"C3",2022-12-12,3.9490625,"Ambient"
"C3",2022-12-13,5.44583333333333,"Ambient"
"C3",2022-12-14,7.85149305555556,"Ambient"
"C3",2022-12-15,8.20993055555556,"Ambient"
"C3",2022-12-16,8.58090277777778,"Ambient"
"C3",2022-12-17,8.325,"Ambient"
"C3",2022-12-18,6.38465277777778,"Ambient"
"C3",2022-12-19,5.25545138888889,"Ambient"
"C3",2022-12-20,5.99722222222222,"Ambient"
"C3",2022-12-21,8.39149305555556,"Ambient"
"C3",2022-12-22,9.3734375,"Ambient"
"C3",2022-12-23,10.0092361111111,"Ambient"
"C3",2022-12-24,9.80333333333333,"Ambient"
"C3",2022-12-25,9.26399305555556,"Ambient"
"C3",2022-12-26,8.93180555555556,"Ambient"
"C3",2022-12-27,8.87395833333333,"Ambient"
"C3",2022-12-28,8.34041666666667,"Ambient"
"C3",2022-12-29,8.000625,"Ambient"
"C3",2022-12-30,8.73204861111111,"Ambient"
"C3",2022-12-31,9.59180555555556,"Ambient"
"C3",2023-01-01,8.93618055555556,"Ambient"
"C3",2023-01-02,8.71392361111111,"Ambient"
"C3",2023-01-03,8.856875,"Ambient"
"C3",2023-01-04,7.25069444444444,"Ambient"
"C3",2023-01-05,6.03979166666667,"Ambient"
"C3",2023-01-06,5.68979166666667,"Ambient"
"C3",2023-01-07,5.34454861111111,"Ambient"
"C5",2019-02-01,0,"Ambient"
"C5",2019-02-02,0,"Ambient"
"C5",2019-02-03,0,"Ambient"
"C5",2019-02-04,28.5320282847222,"Ambient"
"C5",2019-02-05,96.0163677881944,"Ambient"
"C5",2019-02-06,101.128655802083,"Ambient"
"C5",2019-02-07,100.97387078125,"Ambient"
"C5",2019-02-08,97.9782961041667,"Ambient"
"C5",2019-02-09,98.4638335729167,"Ambient"
"C5",2019-02-10,98.5219666388889,"Ambient"
"C5",2019-02-11,8.26399769202899,"Ambient"
"C5",2019-02-12,5.74482638888889,"Ambient"
"C5",2019-02-13,5.22197916666667,"Ambient"
"C5",2019-02-14,5.3834375,"Ambient"
"C5",2019-02-15,6.10364583333333,"Ambient"
"C5",2019-02-16,6.84163194444444,"Ambient"
"C5",2019-02-17,7.18590277777778,"Ambient"
"C5",2019-02-18,6.83729166666667,"Ambient"
"C5",2019-02-19,6.44642361111111,"Ambient"
"C5",2019-02-20,6.54131944444444,"Ambient"
"C5",2019-02-21,7.31666666666667,"Ambient"
"C5",2019-02-22,8.14802083333333,"Ambient"
"C5",2019-02-23,8.866875,"Ambient"
"C5",2019-02-24,9.22267361111111,"Ambient"
"C5",2019-02-25,9.40267361111111,"Ambient"
"C5",2019-02-26,9.95284722222222,"Ambient"
"C5",2019-02-27,10.4076388888889,"Ambient"
"C5",2019-02-28,10.6022222222222,"Ambient"
"C5",2019-03-01,11.1345138888889,"Ambient"
"C5",2019-03-02,11.2339930555556,"Ambient"
"C5",2019-03-03,9.58590277777778,"Ambient"
"C5",2019-03-04,10.2831597222222,"Ambient"
"C5",2019-03-05,9.49128472222222,"Ambient"
"C5",2019-03-06,10.573125,"Ambient"
"C5",2019-03-07,10.0009722222222,"Ambient"
"C5",2019-03-08,8.14319445486111,"Ambient"
"C5",2019-03-09,12.3939236006944,"Ambient"
"C5",2019-03-10,12.0638542083333,"Ambient"
"C5",2019-03-11,9.50690974305556,"Ambient"
"C5",2019-03-12,11.5150000491782,"Ambient"
"C5",2019-03-13,7.40798610763889,"Ambient"
"C5",2019-03-14,10.7831597291667,"Ambient"
"C5",2019-03-15,12.6302777604167,"Ambient"
"C5",2019-03-16,13.5661111,"Ambient"
"C5",2019-03-17,8.20440972569445,"Ambient"
"C5",2019-03-18,9.60229165972222,"Ambient"
"C5",2019-03-19,6.16038194444444,"Ambient"
"C5",2019-03-20,9.8856227544484,"Ambient"
"C5",2019-03-21,9.14779025117017,"Ambient"
"C5",2019-03-22,11.0826592397004,"Ambient"
"C5",2019-03-23,13.5627137769517,"Ambient"
"C5",2019-03-24,13.7063773773585,"Ambient"
"C5",2019-03-25,11.933665519573,"Ambient"
"C5",2019-03-26,10.9333197009174,"Ambient"
"C5",2019-03-27,9.44200743817867,"Ambient"
"C5",2019-03-28,11.7569533978495,"Ambient"
"C5",2019-03-29,11.5001865634328,"Ambient"
"C5",2019-03-30,12.3253992015209,"Ambient"
"C5",2019-03-31,14.6037847395833,"Ambient"
"C5",2019-04-01,14.5135144492754,"Ambient"
"C5",2019-04-02,10.1252777777778,"Ambient"
"C5",2019-04-03,7.40805555555556,"Ambient"
"C5",2019-04-04,8.49538732763689,"Ambient"
"C5",2019-04-05,10.6925346736111,"Ambient"
"C5",2019-04-06,8.46107638888889,"Ambient"
"C5",2019-04-07,7.34501745333031,"Ambient"
"C5",2019-04-08,10.7868055520833,"Ambient"
"C5",2019-04-09,11.1909722048611,"Ambient"
"C5",2019-04-10,8.92427084027778,"Ambient"
"C5",2019-04-11,8.65055555555556,"Ambient"
"C5",2019-04-12,11.6728472048611,"Ambient"
"C5",2019-04-13,10.041022727345,"Ambient"
"C5",2019-04-14,11.4480555486111,"Ambient"
"C5",2019-04-15,15.5095139027778,"Ambient"
"C5",2019-04-16,13.5045833298611,"Ambient"
"C5",2019-04-17,15.1732986284722,"Ambient"
"C5",2019-04-18,15.1017013472222,"Ambient"
"C5",2019-04-19,17.4305660415094,"Ambient"
"C5",2019-04-20,15.8938403193916,"Ambient"
"C5",2019-04-21,11.6302430520833,"Ambient"
"C5",2019-04-22,14.1704316690647,"Ambient"
"C5",2019-04-23,15.6476041597222,"Ambient"
"C5",2019-04-24,13.5707291875,"Ambient"
"C5",2019-04-25,13.0399305520833,"Ambient"
"C5",2019-04-26,11.9284027569444,"Ambient"
"C5",2019-04-27,11.1704513715278,"Ambient"
"C5",2019-04-28,12.6227430590278,"Ambient"
"C5",2019-04-29,15.1701428642857,"Ambient"
"C5",2019-04-30,15.2666928385827,"Ambient"
"C5",2019-05-01,16.0032388299595,"Ambient"
"C5",2019-05-02,14.0767013923611,"Ambient"
"C5",2019-05-03,10.2107986111111,"Ambient"
"C5",2019-05-04,10.8142360902778,"Ambient"
"C5",2019-05-05,9.29729167740619,"Ambient"
"C5",2019-05-06,11.4334444813863,"Ambient"
"C5",2019-05-07,15.2558203242187,"Ambient"
"C5",2019-05-08,16.2518749895833,"Ambient"
"C5",2019-05-09,14.6585069756944,"Ambient"
"C5",2019-05-10,16.5381944236111,"Ambient"
"C5",2019-05-11,14.3518055625,"Ambient"
"C5",2019-05-12,13.2370486284722,"Ambient"
"C5",2019-05-13,14.8663214035714,"Ambient"
"C5",2019-05-14,15.0653036234818,"Ambient"
"C5",2019-05-15,15.7957438181818,"Ambient"
"C5",2019-05-16,17.3821774072581,"Ambient"
"C5",2019-05-17,11.8873611111111,"Ambient"
"C5",2019-05-18,10.5844097222222,"Ambient"
"C5",2019-05-19,11.4790972291667,"Ambient"
"C5",2019-05-20,12.9885416666667,"Ambient"
"C5",2019-05-21,15.6252083368056,"Ambient"
"C5",2019-05-22,17.32315975,"Ambient"
"C5",2019-05-23,17.6341569490196,"Ambient"
"C5",2019-05-24,14.3786458541667,"Ambient"
"C5",2019-05-25,13.5778819583333,"Ambient"
"C5",2019-05-26,14.1706249756944,"Ambient"
"C5",2019-05-27,15.2869444965278,"Ambient"
"C5",2019-05-28,15.6644444340278,"Ambient"
"C5",2019-05-29,14.9575694201389,"Ambient"
"C5",2019-05-30,19.2729166805556,"Ambient"
"C5",2019-05-31,21.6167708055556,"Ambient"
"C5",2019-06-01,24.4642361701389,"Ambient"
"C5",2019-06-02,26.3297211289199,"Ambient"
"C5",2019-06-03,22.2844791319444,"Ambient"
"C5",2019-06-04,23.309270875,"Ambient"
"C5",2019-06-05,13.1084722222222,"Ambient"
"C5",2019-06-06,17.9089930347222,"Ambient"
"C5",2019-06-07,16.4244791770833,"Ambient"
"C5",2019-06-08,18.1523610659722,"Ambient"
"C5",2019-06-09,18.9761805451389,"Ambient"
"C5",2019-06-10,13.6514930555556,"Ambient"
"C5",2019-06-11,11.3607986111111,"Ambient"
"C5",2019-06-12,14.874494728223,"Ambient"
"C5",2019-06-13,19.8665277777778,"Ambient"
"C5",2019-06-14,17.2697222395833,"Ambient"
"C5",2019-06-15,14.8064236180556,"Ambient"
"C5",2019-06-16,19.97916659375,"Ambient"
"C5",2019-06-17,23.25791671875,"Ambient"
"C5",2019-06-18,25.2109722604167,"Ambient"
"C5",2019-06-19,23.2974305729167,"Ambient"
"C5",2019-06-20,17.82045140625,"Ambient"
"C5",2019-06-21,16.1196874375,"Ambient"
"C5",2019-06-22,21.6895138472222,"Ambient"
"C5",2019-06-23,26.0314946939502,"Ambient"
"C5",2019-06-24,24.4438193958333,"Ambient"
"C5",2019-06-25,24.6498959409722,"Ambient"
"C5",2019-06-26,26.5195612280702,"Ambient"
"C5",2019-06-27,25.5583422192513,"Ambient"
"C5",2019-06-28,27.5260069097222,"Ambient"
"C5",2019-06-29,24.6926983492063,"Ambient"
"C5",2019-06-30,26.030208375,"Ambient"
"C5",2019-07-01,22.2787847013889,"Ambient"
"C5",2019-07-02,20.2345139409722,"Ambient"
"C5",2019-07-03,22.2201041111111,"Ambient"
"C5",2019-07-04,24.0973610972222,"Ambient"
"C5",2019-07-05,26.9659375173611,"Ambient"
"C5",2019-07-06,27.9301041076389,"Ambient"
"C5",2019-07-07,28.0035069097222,"Ambient"
"C5",2019-07-08,27.2920138298611,"Ambient"
"C5",2019-07-09,24.2406250173611,"Ambient"
"C5",2019-07-10,23.8253125208333,"Ambient"
"C5",2019-07-11,25.8752081875,"Ambient"
"C5",2019-07-12,22.2097569027778,"Ambient"
"C5",2019-07-13,18.5094792326389,"Ambient"
"C5",2019-07-14,17.2995486145833,"Ambient"
"C5",2019-07-15,16.9892360868056,"Ambient"
"C5",2019-07-16,17.24249996875,"Ambient"
"C5",2019-07-17,17.0549999895833,"Ambient"
"C5",2019-07-18,15.9672916701389,"Ambient"
"C5",2019-07-19,17.2036111145833,"Ambient"
"C5",2019-07-20,17.4938890034722,"Ambient"
"C5",2019-07-21,17.3201736944444,"Ambient"
"C5",2019-07-22,18.6487152569444,"Ambient"
"C5",2019-07-23,20.1047568993056,"Ambient"
"C5",2019-07-24,20.613611125,"Ambient"
"C5",2019-07-25,20.3796875555556,"Ambient"
"C5",2019-07-26,17.2410069548611,"Ambient"
"C5",2019-07-27,14.7213888888889,"Ambient"
"C5",2019-07-28,15.2022222118056,"Ambient"
"C5",2019-07-29,16.54340278125,"Ambient"
"C5",2019-07-30,15.6944791493056,"Ambient"
"C5",2019-07-31,15.3879860763889,"Ambient"
"C5",2019-08-01,15.8059374965278,"Ambient"
"C5",2019-08-02,16.44486109375,"Ambient"
"C5",2019-08-03,17.2148611145833,"Ambient"
"C5",2019-08-04,17.790451375,"Ambient"
"C5",2019-08-05,18.0953125451389,"Ambient"
"C5",2019-08-06,22.0728275759162,"Ambient"
"C5",2019-08-07,24.2575347534722,"Ambient"
"C5",2019-08-08,25.5915278055556,"Ambient"
"C5",2019-08-09,22.0501389513889,"Ambient"
"C5",2019-08-10,17.6116666701389,"Ambient"
"C5",2019-08-11,14.6846180555556,"Ambient"
"C5",2019-08-12,14.5355555555556,"Ambient"
"C5",2019-08-13,14.7325,"Ambient"
"C5",2019-08-14,15.3194792048611,"Ambient"
"C5",2019-08-15,14.70875,"Ambient"
"C5",2019-08-16,15.8716319652778,"Ambient"
"C5",2019-08-17,16.6254166527778,"Ambient"
"C5",2019-08-18,16.7579860833333,"Ambient"
"C5",2019-08-19,17.7122916076389,"Ambient"
"C5",2019-08-20,18.2356944930556,"Ambient"
"C5",2019-08-21,19.0577082395833,"Ambient"
"C5",2019-08-22,20.7679860902778,"Ambient"
"C5",2019-08-23,21.7100372565056,"Ambient"
"C5",2019-08-24,23.4406944722222,"Ambient"
"C5",2019-08-25,24.3080208298611,"Ambient"
"C5",2019-08-26,22.5997222673611,"Ambient"
"C5",2019-08-27,16.6296515609756,"Ambient"
"C5",2019-08-28,15.3027777916667,"Ambient"
"C5",2019-08-29,15.74260415625,"Ambient"
"C5",2019-08-30,15.9210069166667,"Ambient"
"C5",2019-08-31,15.73309025,"Ambient"
"C5",2019-09-01,14.49597221875,"Ambient"
"C5",2019-09-02,14.2580208333333,"Ambient"
"C5",2019-09-03,14.5384375,"Ambient"
"C5",2019-09-04,14.8413194513889,"Ambient"
"C5",2019-09-05,14.6730902777778,"Ambient"
"C5",2019-09-06,14.5222916666667,"Ambient"
"C5",2019-09-07,14.4538194444444,"Ambient"
"C5",2019-09-08,14.4729861111111,"Ambient"
"C5",2019-09-09,14.3303472222222,"Ambient"
"C5",2019-09-10,14.2226736111111,"Ambient"
"C5",2019-09-11,14.1132291666667,"Ambient"
"C5",2019-09-12,14.5934375,"Ambient"
"C5",2019-09-13,14.6860763888889,"Ambient"
"C5",2019-09-14,14.9538888923611,"Ambient"
"C5",2019-09-15,14.810173625,"Ambient"
"C5",2019-09-16,15.0497916354167,"Ambient"
"C5",2019-09-17,15.0043749930556,"Ambient"
"C5",2019-09-18,14.5774305555556,"Ambient"
"C5",2019-09-19,14.8958333298611,"Ambient"
"C5",2019-09-20,15.2634722604167,"Ambient"
"C5",2019-09-21,14.7336458333333,"Ambient"
"C5",2019-09-22,14.3327777777778,"Ambient"
"C5",2019-09-23,14.6594097222222,"Ambient"
"C5",2019-09-24,14.8360763888889,"Ambient"
"C5",2019-09-25,14.6985763888889,"Ambient"
"C5",2019-09-26,14.9679513923611,"Ambient"
"C5",2019-09-27,14.7987847222222,"Ambient"
"C5",2019-09-28,14.8513541666667,"Ambient"
"C5",2019-09-29,14.9868055451389,"Ambient"
"C5",2019-09-30,15.2884722465278,"Ambient"
"C5",2019-10-01,16.0244791736111,"Ambient"
"C5",2019-10-02,16.8903819722222,"Ambient"
"C5",2019-10-03,16.0906944201389,"Ambient"
"C5",2019-10-04,14.6654166666667,"Ambient"
"C5",2019-10-05,15.3269445034722,"Ambient"
"C5",2019-10-06,15.1231597222222,"Ambient"
"C5",2019-10-07,14.5535416666667,"Ambient"
"C5",2019-10-08,15.2746528020833,"Ambient"
"C5",2019-10-09,14.8648263888889,"Ambient"
"C5",2019-10-10,14.9441319236111,"Ambient"
"C5",2019-10-11,14.3373263923611,"Ambient"
"C5",2019-10-12,14.8939583333333,"Ambient"
"C5",2019-10-13,15.3973958541667,"Ambient"
"C5",2019-10-14,15.0307986111111,"Ambient"
"C5",2019-10-15,15.0240625,"Ambient"
"C5",2019-10-16,13.4294444444444,"Ambient"
"C5",2019-10-17,13.7885069444444,"Ambient"
"C5",2019-10-18,13.9034722222222,"Ambient"
"C5",2019-10-19,14.3595138888889,"Ambient"
"C5",2019-10-20,14.4320833333333,"Ambient"
"C5",2019-10-21,13.741875,"Ambient"
"C5",2019-10-22,12.7671875,"Ambient"
"C5",2019-10-23,12.7068402777778,"Ambient"
"C5",2019-10-24,13.3456597222222,"Ambient"
"C5",2019-10-25,13.2810069444444,"Ambient"
"C5",2019-10-26,13.2771180555556,"Ambient"
"C5",2019-10-27,13.6097569444444,"Ambient"
"C5",2019-10-28,14.0705208333333,"Ambient"
"C5",2019-10-29,14.3892708263889,"Ambient"
"C5",2019-10-30,16.0182985729167,"Ambient"
"C5",2019-10-31,16.3813888645833,"Ambient"
"C5",2019-11-01,14.2611805555556,"Ambient"
"C5",2019-11-02,13.9729861111111,"Ambient"
"C5",2019-11-03,12.9735763888889,"Ambient"
"C5",2019-11-04,11.9638541666667,"Ambient"
"C5",2019-11-05,11.6105208333333,"Ambient"
"C5",2019-11-06,10.1778125,"Ambient"
"C5",2019-11-07,8.71340277777778,"Ambient"
"C5",2019-11-08,6.9765625,"Ambient"
"C5",2019-11-09,7.36479166666667,"Ambient"
"C5",2019-11-10,7.82510416666667,"Ambient"
"C5",2019-11-11,6.61902777777778,"Ambient"
"C5",2019-11-12,7.195,"Ambient"
"C5",2019-11-13,7.61256944444444,"Ambient"
"C5",2019-11-14,6.14065972222222,"Ambient"
"C5",2019-11-15,4.84711805555556,"Ambient"
"C5",2019-11-16,4.64899305555556,"Ambient"
"C5",2019-11-17,5.24430555555556,"Ambient"
"C5",2019-11-18,5.88388888888889,"Ambient"
"C5",2019-11-19,5.14052083333333,"Ambient"
"C5",2019-11-20,4.68527777777778,"Ambient"
"C5",2019-11-21,4.66697916666667,"Ambient"
"C5",2019-11-22,4.8040625,"Ambient"
"C5",2019-11-23,5.77885416666667,"Ambient"
"C5",2019-11-24,6.42840277777778,"Ambient"
"C5",2019-11-25,6.86118055555556,"Ambient"
"C5",2019-11-26,7.72548611111111,"Ambient"
"C5",2019-11-27,9.38788194444444,"Ambient"
"C5",2019-11-28,9.77204861111111,"Ambient"
"C5",2019-11-29,10.6406944444444,"Ambient"
"C5",2019-11-30,9.69819444444444,"Ambient"
"C5",2019-12-01,9.02131944444444,"Ambient"
"C5",2019-12-02,8.02475694444444,"Ambient"
"C5",2019-12-03,7.53621527777778,"Ambient"
"C5",2019-12-04,6.32385416666667,"Ambient"
"C5",2019-12-05,5.92760416666667,"Ambient"
"C5",2019-12-06,6.33743055555556,"Ambient"
"C5",2019-12-07,6.46059027777778,"Ambient"
"C5",2019-12-08,6.69989583333333,"Ambient"
"C5",2019-12-09,7.48006944444444,"Ambient"
"C5",2019-12-10,7.09447916666667,"Ambient"
"C5",2019-12-11,6.32236111111111,"Ambient"
"C5",2019-12-12,6.30246527777778,"Ambient"
"C5",2019-12-13,8.31444444444444,"Ambient"
"C5",2019-12-14,10.6813888888889,"Ambient"
"C5",2019-12-15,10.8330208333333,"Ambient"
"C5",2019-12-16,10.0347569444444,"Ambient"
"C5",2019-12-17,10.1821180555556,"Ambient"
"C5",2019-12-18,10.5165714285714,"Ambient"
"C5",2019-12-19,9.21666666666667,"Ambient"
"C5",2019-12-20,10.1108680555556,"Ambient"
"C5",2019-12-21,9.62496527777778,"Ambient"
"C5",2019-12-22,9.42503472222222,"Ambient"
"C5",2019-12-23,8.83083333333333,"Ambient"
"C5",2019-12-24,9.99614583333333,"Ambient"
"C5",2019-12-25,10.4376736111111,"Ambient"
"C5",2019-12-26,9.75559027777778,"Ambient"
"C5",2019-12-27,8.66364583333333,"Ambient"
"C5",2019-12-28,7.23729166666667,"Ambient"
"C5",2019-12-29,6.45875,"Ambient"
"C5",2019-12-30,6.12930555555556,"Ambient"
"C5",2019-12-31,5.97628472222222,"Ambient"
"C5",2020-01-01,6.16090277777778,"Ambient"
"C5",2020-01-02,5.58576388888889,"Ambient"
"C5",2020-01-03,5.80253472222222,"Ambient"
"C5",2020-01-04,6.45586805555556,"Ambient"
"C5",2020-01-05,6.63947916666667,"Ambient"
"C5",2020-01-06,5.62885416666667,"Ambient"
"C5",2020-01-07,5.32298611111111,"Ambient"
"C5",2020-01-08,6.41760416666667,"Ambient"
"C5",2020-01-09,7.83,"Ambient"
"C5",2020-01-10,8.21989583333333,"Ambient"
"C5",2020-01-11,7.10826388888889,"Ambient"
"C5",2020-01-12,5.35267361111111,"Ambient"
"C5",2020-01-13,4.43638888888889,"Ambient"
"C5",2020-01-14,4.835,"Ambient"
"C5",2020-01-15,5.37118055555556,"Ambient"
"C5",2020-01-16,5.72270833333333,"Ambient"
"C5",2020-01-17,5.66364583333333,"Ambient"
"C5",2020-01-18,5.18534722222222,"Ambient"
"C5",2020-01-19,5.61493055555556,"Ambient"
"C5",2020-01-20,5.04597222222222,"Ambient"
"C5",2020-01-21,4.79989583333333,"Ambient"
"C5",2020-01-22,5.40489583333333,"Ambient"
"C5",2020-01-23,6.70010416666667,"Ambient"
"C5",2020-01-24,6.78885416666667,"Ambient"
"C5",2020-01-25,6.43486111111111,"Ambient"
"C5",2020-01-26,6.48888888888889,"Ambient"
"C5",2020-01-27,5.72569444444444,"Ambient"
"C5",2020-01-28,6.290625,"Ambient"
"C5",2020-01-29,6.40701388888889,"Ambient"
"C5",2020-01-30,8.065,"Ambient"
