"Ref","ID_photo","Reader","Round","PopInd","Pop","TempExp","TempExpNum","Tpop","Predpop","Survival","Naivety","Remarks","Length","EvolHistory"
"T23_D6_Az17_X1","IMG_3344",727,1,"D6_Az17","D6","T23",23,"Ambiant","Ctrl","Yes","None","None",0.103,"Ctrl_Ambiant"
"T23_D7_Az10_A2","IMG_3299",715,1,"D7_Az10","D7","T23",23,"Warm","Ctrl","Yes","None","None",0.141,"Ctrl_Warm"
"T23_D7_Az17_C4","IMG_3284",715,1,"D7_Az17","D7","T23",23,"Warm","Ctrl","Yes","None","None",0.107,"Ctrl_Warm"
"T23_D7_Az20_A4","IMG_3332",727,1,"D7_Az20","D7","T23",23,"Warm","Ctrl","Yes","None","None",0.162,"Ctrl_Warm"
"T25_A1_Az1_B1","IMG_3500",727,1,"A1_Az1","A1","T25",25,"Ambiant","Ctrl","Yes","None","None",0.13,"Ctrl_Ambiant"
"T25_A1_Az11_X1","IMG_3405",715,1,"A1_Az11","A1","T25",25,"Ambiant","Ctrl","Yes","None","None",0.142,"Ctrl_Ambiant"
"T25_A1_Az16_C5","IMG_3390",715,1,"A1_Az16","A1","T25",25,"Ambiant","Ctrl","Yes","None","None",0.104,"Ctrl_Ambiant"
"T25_B1_Az10_C6","IMG_3380",715,1,"B1_Az10","B1","T25",25,"Warm","Ctrl","Yes","None","None",0.142,"Ctrl_Warm"
"T25_B1_Az3_C2","IMG_3492",727,1,"B1_Az3","B1","T25",25,"Warm","Ctrl","Yes","None","None",0.137,"Ctrl_Warm"
"T25_B2_Az18_D4","IMG_3470",727,1,"B2_Az18","B2","T25",25,"Ambiant","Ctrl","Yes","None","None",0.135,"Ctrl_Ambiant"
"T25_B2_Az5_D3","IMG_3414",715,1,"B2_Az5","B2","T25",25,"Ambiant","Ctrl","Yes","None","None",0.13,"Ctrl_Ambiant"
"T25_B4_Az11_C3","IMG_3412",715,1,"B4_Az11","B4","T25",25,"Ambiant","Pred","Yes","None","None",0.153,"Pred_Ambiant"
"T25_B4_Az12_C1","IMG_3432",715,1,"B4_Az12","B4","T25",25,"Ambiant","Pred","Yes","None","None",0.134,"Pred_Ambiant"
"T25_B4_Az4_D3","IMG_3477",727,1,"B4_Az4","B4","T25",25,"Ambiant","Pred","Yes","None","None",0.141,"Pred_Ambiant"
"T25_B5_Az18_A5","IMG_3385",715,1,"B5_Az18","B5","T25",25,"Warm","Pred","Yes","None","None",0.134,"Pred_Warm"
"T25_B5_Az3_B3","IMG_3474",727,1,"B5_Az3","B5","T25",25,"Warm","Pred","Yes","None","None",0.156,"Pred_Warm"
"T25_B6_Az1_D6","IMG_3447",727,1,"B6_Az1","B6","T25",25,"Ambiant","Pred","Yes","None","None",0.123,"Pred_Ambiant"
"T25_B6_Az18_A6","IMG_3376",715,1,"B6_Az18","B6","T25",25,"Ambiant","Pred","Yes","None","None",0.119,"Pred_Ambiant"
"T25_B7_Az13_B5","IMG_3388",715,1,"B7_Az13","B7","T25",25,"Warm","Pred","Yes","None","None",0.131,"Pred_Warm"
"T25_B9_Az16_B6","IMG_3440",727,1,"B9_Az16","B9","T25",25,"Warm","Pred","Yes","None","None",0.142,"Pred_Warm"
"T25_B9_Az17_B1","IMG_3428",715,1,"B9_Az17","B9","T25",25,"Warm","Pred","Yes","None","None",0.078,"Pred_Warm"
"T25_B9_Az9_D4","IMG_3401",715,1,"B9_Az9","B9","T25",25,"Warm","Pred","Yes","None","None",0.1,"Pred_Warm"
"T25_C1_Az1_A2","IMG_3483",727,1,"C1_Az1","C1","T25",25,"Ambiant","Pred","Yes","None","None",0.148,"Pred_Ambiant"
"T25_C1_Az15_A4","IMG_3395",715,1,"C1_Az15","C1","T25",25,"Ambiant","Pred","Yes","None","None",0.122,"Pred_Ambiant"
"T25_C1_Az18_A5","IMG_3448",727,1,"C1_Az18","C1","T25",25,"Ambiant","Pred","Yes","None","None",0.145,"Pred_Ambiant"
"T25_C3_Az2_C6","IMG_3444",727,1,"C3_Az2","C3","T25",25,"Ambiant","Pred","Yes","None","None",0.136,"Pred_Ambiant"
"T25_C3_Az6_B2","IMG_3486",727,1,"C3_Az6","C3","T25",25,"Ambiant","Pred","Yes","None","None",0.132,"Pred_Ambiant"
"T25_C3_Az9_C4","IMG_3465",727,1,"C3_Az9","C3","T25",25,"Ambiant","Pred","Yes","None","None",0.161,"Pred_Ambiant"
"T25_C5_Az1_D2","IMG_3496",727,1,"C5_Az1","C5","T25",25,"Ambiant","Ctrl","Yes","None","None",0.134,"Ctrl_Ambiant"
"T25_C5_Az16_B5","IMG_3453",727,1,"C5_Az16","C5","T25",25,"Ambiant","Ctrl","Yes","None","None",0.149,"Ctrl_Ambiant"
"T25_C5_Az8_B6","IMG_3379",715,1,"C5_Az8","C5","T25",25,"Ambiant","Ctrl","Yes","None","None",0.134,"Ctrl_Ambiant"
"T25_C8_Az14_C5","IMG_3456",727,1,"C8_Az14","C8","T25",25,"Warm","Pred","Yes","None","None",0.139,"Pred_Warm"
"T25_C8_Az7_B3","IMG_3409",715,1,"C8_Az7","C8","T25",25,"Warm","Pred","Yes","None","None",0.147,"Pred_Warm"
"T25_C9_Az1_D2","IMG_3425",715,1,"C9_Az1","C9","T25",25,"Ambiant","Pred","Yes","None","None",0.128,"Pred_Ambiant"
"T25_C9_Az10_B4","IMG_3463",727,1,"C9_Az10","C9","T25",25,"Ambiant","Pred","Yes","None","None",0.127,"Pred_Ambiant"
"T25_D6_Az14_D1","IMG_3436",715,1,"D6_Az14","D6","T25",25,"Ambiant","Ctrl","Yes","None","None",0.136,"Ctrl_Ambiant"
"T25_D6_Az17_A3","IMG_3471",727,1,"D6_Az17","D6","T25",25,"Ambiant","Ctrl","Yes","None","None",0.131,"Ctrl_Ambiant"
"T25_D6_Az4_B2","IMG_3422",715,1,"D6_Az4","D6","T25",25,"Ambiant","Ctrl","Yes","None","None",0.118,"Ctrl_Ambiant"
"T25_D7_Az10_A2","IMG_3418",715,1,"D7_Az10","D7","T25",25,"Warm","Ctrl","Yes","None","None",0.155,"Ctrl_Warm"
"T25_D7_Az17_C4","IMG_3397",715,1,"D7_Az17","D7","T25",25,"Warm","Ctrl","Yes","None","None",0.152,"Ctrl_Warm"
"T25_D7_Az20_A4","IMG_3460",727,1,"D7_Az20","D7","T25",25,"Warm","Ctrl","Yes","None","None",0.173,"Ctrl_Warm"
"T27_A1_Az11_X1","IMG_3536",715,1,"A1_Az11","A1","T27",27,"Ambiant","Ctrl","Yes","None","None",0.108,"Ctrl_Ambiant"
"T27_A1_Az16_C5","IMG_3526",715,1,"A1_Az16","A1","T27",27,"Ambiant","Ctrl","Yes","None","None",0.13,"Ctrl_Ambiant"
"T27_A1_Az1_B1","IMG_3622",727,1,"A1_Az1","A1","T27",27,"Ambiant","Ctrl","Yes","None","None",0.143,"Ctrl_Ambiant"
"T27_B1_Az10_C6","IMG_3515",715,1,"B1_Az10","B1","T27",27,"Warm","Ctrl","Yes","None","None",0.124,"Ctrl_Warm"
"T27_B1_Az3_C2","IMG_3616",727,1,"B1_Az3","B1","T27",27,"Warm","Ctrl","Yes","None","None",0.109,"Ctrl_Warm"
"T27_B2_Az5_D3","IMG_3546",715,1,"B2_Az5","B2","T27",27,"Ambiant","Ctrl","Yes","None","None",0.131,"Ctrl_Ambiant"
"T27_B2_Az18_D4","IMG_3602",727,1,"B2_Az18","B2","T27",27,"Ambiant","Ctrl","Yes","None","None",0.123,"Ctrl_Ambiant"
"T27_B4_Az12_C1","IMG_3564",715,1,"B4_Az12","B4","T27",27,"Ambiant","Pred","Yes","None","None",0.145,"Pred_Ambiant"
"T27_B4_Az11_C3","IMG_3542",715,1,"B4_Az11","B4","T27",27,"Ambiant","Pred","Yes","None","None",0.144,"Pred_Ambiant"
"T27_B4_Az4_D3","IMG_3608",727,1,"B4_Az4","B4","T27",27,"Ambiant","Pred","Yes","None","None",0.132,"Pred_Ambiant"
"T27_B5_Az18_A5","IMG_3518",715,1,"B5_Az18","B5","T27",27,"Warm","Pred","Yes","None","None",0.12,"Pred_Warm"
"T27_B5_Az3_B3",NA,727,1,"B5_Az3","B5","T27",27,"Warm","Pred","Yes","None","None",NA,"Pred_Warm"
"T27_B6_Az18_A6","IMG_3509",715,1,"B6_Az18","B6","T27",27,"Ambiant","Pred","Yes","None","None",0.137,"Pred_Ambiant"
"T27_B6_Az1_D6","IMG_3574",727,1,"B6_Az1","B6","T27",27,"Ambiant","Pred","Yes","None","None",0.15,"Pred_Ambiant"
"T27_B7_Az13_B5","IMG_3521",715,1,"B7_Az13","B7","T27",27,"Warm","Pred","Yes","None","None",0.149,"Pred_Warm"
"T27_B9_Az17_B1","IMG_3559",715,1,"B9_Az17","B9","T27",27,"Warm","Pred","Yes","None","None",0.127,"Pred_Warm"
"T27_B9_Az9_D4","IMG_3534",715,1,"B9_Az9","B9","T27",27,"Warm","Pred","Yes","None","None",0.135,"Pred_Warm"
"T27_B9_Az16_B6","IMG_3568",727,1,"B9_Az16","B9","T27",27,"Warm","Pred","Yes","None","None",0.119,"Pred_Warm"
"T27_C1_Az15_A4","IMG_3529",715,1,"C1_Az15","C1","T27",27,"Ambiant","Pred","Yes","None","None",0.147,"Pred_Ambiant"
"T27_C1_Az1_A2","IMG_3612",727,1,"C1_Az1","C1","T27",27,"Ambiant","Pred","Yes","None","None",0.123,"Pred_Ambiant"
"T27_C1_Az18_A5","IMG_3577",727,1,"C1_Az18","C1","T27",27,"Ambiant","Pred","Yes","None","None",0.139,"Pred_Ambiant"
"T27_C3_Az6_B2","IMG_3615",727,1,"C3_Az6","C3","T27",27,"Ambiant","Pred","Yes","None","None",0.142,"Pred_Ambiant"
"T27_C3_Az9_C4","IMG_3598",727,1,"C3_Az9","C3","T27",27,"Ambiant","Pred","Yes","None","None",0.152,"Pred_Ambiant"
"T27_C3_Az2_C6","IMG_3571",727,1,"C3_Az2","C3","T27",27,"Ambiant","Pred","Yes","None","None",0.163,"Pred_Ambiant"
"T27_C5_Az8_B6","IMG_3511",715,1,"C5_Az8","C5","T27",27,"Ambiant","Ctrl","Yes","None","None",0.125,"Ctrl_Ambiant"
"T27_C5_Az1_D2","IMG_3621",727,1,"C5_Az1","C5","T27",27,"Ambiant","Ctrl","Yes","None","None",0.135,"Ctrl_Ambiant"
"T27_C5_Az16_B5","IMG_3582",727,1,"C5_Az16","C5","T27",27,"Ambiant","Ctrl","Yes","None","None",0.11,"Ctrl_Ambiant"
"T27_C8_Az7_B3","IMG_3541",715,1,"C8_Az7","C8","T27",27,"Warm","Pred","Yes","None","None",0.125,"Pred_Warm"
"T27_C8_Az14_C5","IMG_3584",727,1,"C8_Az14","C8","T27",27,"Warm","Pred","Yes","None","None",0.139,"Pred_Warm"
"T27_C9_Az1_D2","IMG_3557",715,1,"C9_Az1","C9","T27",27,"Ambiant","Pred","Yes","None","None",0.123,"Pred_Ambiant"
"T27_C9_Az10_B4","IMG_3595",727,1,"C9_Az10","C9","T27",27,"Ambiant","Pred","Yes","None","None",0.107,"Pred_Ambiant"
"T27_D6_Az14_D1","IMG_3566",715,1,"D6_Az14","D6","T27",27,"Ambiant","Ctrl","Yes","None","None",0.129,"Ctrl_Ambiant"
"T27_D6_Az4_B2","IMG_3553",715,1,"D6_Az4","D6","T27",27,"Ambiant","Ctrl","Yes","None","None",0.143,"Ctrl_Ambiant"
"T27_D6_Az17_A3","IMG_3604",727,1,"D6_Az17","D6","T27",27,"Ambiant","Ctrl","Yes","None","None",0.117,"Ctrl_Ambiant"
"T27_D7_Az10_A2","IMG_3550",715,1,"D7_Az10","D7","T27",27,"Warm","Ctrl","Yes","None","None",0.138,"Ctrl_Warm"
"T27_D7_Az17_C4","IMG_3532",715,1,"D7_Az17","D7","T27",27,"Warm","Ctrl","Yes","None","None",0.122,"Ctrl_Warm"
"T27_D7_Az20_A4","IMG_3588",727,1,"D7_Az20","D7","T27",27,"Warm","Ctrl","Yes","None","None",0.106,"Ctrl_Warm"
"T30_A1_Az11_X1","IMG_3664",715,1,"A1_Az11","A1","T30",30,"Ambiant","Ctrl","Yes","None","None",0.13,"Ctrl_Ambiant"
"T30_A1_Az16_C5","IMG_3651",715,1,"A1_Az16","A1","T30",30,"Ambiant","Ctrl","Yes","None","None",0.111,"Ctrl_Ambiant"
"T30_A1_Az1_B1","IMG_3755",727,1,"A1_Az1","A1","T30",30,"Ambiant","Ctrl","Yes","None","None",0.124,"Ctrl_Ambiant"
"T30_B1_Az10_C6","IMG_3640",715,1,"B1_Az10","B1","T30",30,"Warm","Ctrl","Yes","None","None",0.153,"Ctrl_Warm"
"T30_B1_Az3_C2","IMG_3748",727,1,"B1_Az3","B1","T30",30,"Warm","Ctrl","Yes","None","None",0.128,"Ctrl_Warm"
"T30_B2_Az5_D3","IMG_3675",715,1,"B2_Az5","B2","T30",30,"Ambiant","Ctrl","Yes","None","None",0.143,"Ctrl_Ambiant"
"T30_B2_Az18_D4","IMG_3728",727,1,"B2_Az18","B2","T30",30,"Ambiant","Ctrl","Yes","None","None",0.143,"Ctrl_Ambiant"
"T30_B4_Az12_C1","IMG_3694",715,1,"B4_Az12","B4","T30",30,"Ambiant","Pred","Yes","None","None",0.128,"Pred_Ambiant"
"T30_B4_Az11_C3","IMG_3669",715,1,"B4_Az11","B4","T30",30,"Ambiant","Pred","Yes","None","None",0.16,"Pred_Ambiant"
"T30_B4_Az4_D3","IMG_3739",727,1,"B4_Az4","B4","T30",30,"Ambiant","Pred","Yes","None","None",0.155,"Pred_Ambiant"
"T30_B5_Az18_A5","IMG_3644",715,1,"B5_Az18","B5","T30",30,"Warm","Pred","Yes","None","None",0.15,"Pred_Warm"
"T30_B5_Az3_B3","IMG_3734",727,1,"B5_Az3","B5","T30",30,"Warm","Pred","Yes","None","None",0.174,"Pred_Warm"
"T30_B6_Az18_A6","IMG_3633",715,1,"B6_Az18","B6","T30",30,"Ambiant","Pred","Yes","None","None",0.151,"Pred_Ambiant"
"T30_B6_Az1_D6","IMG_3705",727,1,"B6_Az1","B6","T30",30,"Ambiant","Pred","Yes","None","None",0.112,"Pred_Ambiant"
"T30_B7_Az13_B5","IMG_3648",715,1,"B7_Az13","B7","T30",30,"Warm","Pred","Yes","None","None",0.147,"Pred_Warm"
"T30_B9_Az17_B1","IMG_3689",715,1,"B9_Az17","B9","T30",30,"Warm","Pred","Yes","None","None",0.142,"Pred_Warm"
"T30_B9_Az9_D4","IMG_3660",715,1,"B9_Az9","B9","T30",30,"Warm","Pred","Yes","None","None",0.141,"Pred_Warm"
"T30_B9_Az16_B6",NA,727,1,"B9_Az16","B9","T30",30,"Warm","Pred","Yes","None","None",NA,"Pred_Warm"
"T30_C1_Az15_A4","IMG_3654",715,1,"C1_Az15","C1","T30",30,"Ambiant","Pred","Yes","None","None",0.151,"Pred_Ambiant"
"T30_C1_Az1_A2","IMG_3741",727,1,"C1_Az1","C1","T30",30,"Ambiant","Pred","Yes","None","None",0.15,"Pred_Ambiant"
"T30_C1_Az18_A5","IMG_3710",727,1,"C1_Az18","C1","T30",30,"Ambiant","Pred","Yes","None","None",0.125,"Pred_Ambiant"
"T30_C3_Az6_B2","IMG_3743",727,1,"C3_Az6","C3","T30",30,"Ambiant","Pred","Yes","None","None",0.158,"Pred_Ambiant"
"T30_C3_Az9_C4","IMG_3723",727,1,"C3_Az9","C3","T30",30,"Ambiant","Pred","Yes","None","None",0.169,"Pred_Ambiant"
"T30_C3_Az2_C6","IMG_3704",727,1,"C3_Az2","C3","T30",30,"Ambiant","Pred","Yes","None","None",0.169,"Pred_Ambiant"
"T30_C5_Az8_B6","IMG_3638",715,1,"C5_Az8","C5","T30",30,"Ambiant","Ctrl","Yes","None","None",0.111,"Ctrl_Ambiant"
"T30_C5_Az1_D2","IMG_3752",727,1,"C5_Az1","C5","T30",30,"Ambiant","Ctrl","Yes","None","None",0.149,"Ctrl_Ambiant"
"T30_C5_Az16_B5","IMG_3712",727,1,"C5_Az16","C5","T30",30,"Ambiant","Ctrl","Yes","None","None",0.142,"Ctrl_Ambiant"
"T30_C8_Az7_B3","IMG_3667",715,1,"C8_Az7","C8","T30",30,"Warm","Pred","Yes","None","None",0.158,"Pred_Warm"
"T30_C8_Az14_C5","IMG_3716",727,1,"C8_Az14","C8","T30",30,"Warm","Pred","Yes","None","None",0.143,"Pred_Warm"
"T30_C9_Az1_D2","IMG_3687",715,1,"C9_Az1","C9","T30",30,"Ambiant","Pred","Yes","None","None",0.141,"Pred_Ambiant"
"T30_C9_Az10_B4","IMG_3720",727,1,"C9_Az10","C9","T30",30,"Ambiant","Pred","Yes","None","None",0.154,"Pred_Ambiant"
"T30_D6_Az14_D1","IMG_3696",715,1,"D6_Az14","D6","T30",30,"Ambiant","Ctrl","Yes","None","None",0.157,"Ctrl_Ambiant"
"T30_D6_Az4_B2","IMG_3681",715,1,"D6_Az4","D6","T30",30,"Ambiant","Ctrl","Yes","None","None",0.153,"Ctrl_Ambiant"
"T30_D6_Az17_X1","IMG_3730",727,1,"D6_Az17","D6","T30",30,"Ambiant","Ctrl","Yes","None","None",0.142,"Ctrl_Ambiant"
"T30_D7_Az10_A2","IMG_3678",715,1,"D7_Az10","D7","T30",30,"Warm","Ctrl","Yes","None","None",0.103,"Ctrl_Warm"
"T30_D7_Az17_C4","IMG_3658",715,1,"D7_Az17","D7","T30",30,"Warm","Ctrl","Yes","None","None",0.114,"Ctrl_Warm"
"T30_D7_Az20_A4","IMG_3719",727,1,"D7_Az20","D7","T30",30,"Warm","Ctrl","Yes","None","None",0.103,"Ctrl_Warm"
"T05_A1_Az10_C6","IMG_0437",715,2,"A1_Az10","A1","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.127,"Ctrl_Ambiant"
"T05_A1_Az7_B1","IMG_0554",727,2,"A1_Az7","A1","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.122,"Ctrl_Ambiant"
"T05_A1_Az9_C2","IMG_0548",727,2,"A1_Az9","A1","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.102,"Ctrl_Ambiant"
"T05_B2_Az2_D1","IMG_0487",715,2,"B2_Az2","B2","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.116,"Ctrl_Ambiant"
"T05_B2_Az8_B2","IMG_0476",715,2,"B2_Az8","B2","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.081,"Ctrl_Ambiant"
"T05_B2_Az9_C4","IMG_0520",727,2,"B2_Az9","B2","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.097,"Ctrl_Ambiant"
"T05_B4_Az1_B1","IMG_0486",715,2,"B4_Az1","B4","T05",5,"Ambiant","Pred","Yes","Naive","None",0.103,"Pred_Ambiant"
"T05_B4_Az7_D3","IMG_0537",727,2,"B4_Az7","B4","T05",5,"Ambiant","Pred","Yes","Naive","None",0.111,"Pred_Ambiant"
"T05_B5_Az5_B6","IMG_0435",715,2,"B5_Az5","B5","T05",5,"Warm","Pred","Yes","Naive","None",0.11,"Pred_Warm"
"T05_B5_Az8_C3","IMG_0532",727,2,"B5_Az8","B5","T05",5,"Warm","Pred","Yes","Naive","None",0.102,"Pred_Warm"
"T05_B6_Az9_A3","IMG_0462",715,2,"B6_Az9","B6","T05",5,"Ambiant","Pred","Yes","Naive","None",0.088,"Pred_Ambiant"
"T05_B6_Az5_B4","IMG_0453",715,2,"B6_Az5","B6","T05",5,"Ambiant","Pred","Yes","Naive","None",0.115,"Pred_Ambiant"
"T05_B6_Az7_B4","IMG_0518",727,2,"B6_Az7","B6","T05",5,"Ambiant","Pred","Yes","Naive","None",0.109,"Pred_Ambiant"
"T05_B6_Az8_D5","IMG_0509",727,2,"B6_Az8","B6","T05",5,"Ambiant","Pred","Yes","Naive","None",0.101,"Pred_Ambiant"
"T05_B7_Az5_D3","IMG_0470",715,2,"B7_Az5","B7","T05",5,"Warm","Pred","Yes","Naive","None",0.094,"Pred_Warm"
"T05_B7_Az10_D2","IMG_0550",727,2,"B7_Az10","B7","T05",5,"Warm","Pred","Yes","Experienced","None",0.126,"Pred_Warm"
"T05_B7_Az6_A4","IMG_0512",727,2,"B7_Az6","B7","T05",5,"Warm","Pred","Yes","Naive","None",0.107,"Pred_Warm"
"T05_B9_Az3_C4","IMG_0457",715,2,"B9_Az3","B9","T05",5,"Warm","Pred","Yes","Naive","None",0.114,"Pred_Warm"
"T05_B9_Az2_C5","IMG_0507",727,2,"B9_Az2","B9","T05",5,"Warm","Pred","Yes","Naive","None",0.089,"Pred_Warm"
"T05_C1_Az6_D2","IMG_0479",715,2,"C1_Az6","C1","T05",5,"Ambiant","Pred","Yes","Naive","None",0.096,"Pred_Ambiant"
"T05_C1_Az3_A4","IMG_0451",715,2,"C1_Az3","C1","T05",5,"Ambiant","Pred","Yes","Naive","None",0.131,"Pred_Ambiant"
"T05_C1_Az7_A5","IMG_0499",727,2,"C1_Az7","C1","T05",5,"Ambiant","Pred","Yes","Naive","None",0.126,"Pred_Ambiant"
"T05_C3_Az1_D5","IMG_0447",715,2,"C3_Az1","C3","T05",5,"Ambiant","Pred","Yes","Naive","None",0.107,"Pred_Ambiant"
"T05_C3_Az6_A2","IMG_0539",727,2,"C3_Az6","C3","T05",5,"Ambiant","Pred","Yes","Naive","None",0.094,"Pred_Ambiant"
"T05_C3_Az10_D6","IMG_0497",727,2,"C3_Az10","C3","T05",5,"Ambiant","Pred","Yes","Naive","None",0.103,"Pred_Ambiant"
"T05_C5_Az5_A1","IMG_0483",715,2,"C5_Az5","C5","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.099,"Ctrl_Ambiant"
"T05_C5_Az6_B5","IMG_0443",715,2,"C5_Az6","C5","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.116,"Ctrl_Ambiant"
"T05_C5_Az8_C1","IMG_0557",727,2,"C5_Az8","C5","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.121,"Ctrl_Ambiant"
"T05_C5_Az4_B5","IMG_0501",727,2,"C5_Az4","C5","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.106,"Ctrl_Ambiant"
"T05_C8_Az7_A2","IMG_0474",715,2,"C8_Az7","C8","T05",5,"Warm","Pred","Yes","Naive","None",0.109,"Pred_Warm"
"T05_C8_Az8_B2","IMG_0544",727,2,"C8_Az8","C8","T05",5,"Warm","Pred","Yes","Naive","None",0.089,"Pred_Warm"
"T05_C9_Az4_C3","IMG_0468",715,2,"C9_Az4","C9","T05",5,"Ambiant","Pred","Yes","Naive","None",0.12,"Pred_Ambiant"
"T05_C9_Az7_D4","IMG_0524",727,2,"C9_Az7","C9","T05",5,"Ambiant","Pred","Yes","Naive","None",0.13,"Pred_Ambiant"
"T05_D6_Az1_A6","IMG_0432",715,2,"D6_Az1","D6","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.125,"Ctrl_Ambiant"
"T05_D6_Az8_A3","IMG_0527",727,2,"D6_Az8","D6","T05",5,"Ambiant","Ctrl","Yes","Naive","None",0.09,"Ctrl_Ambiant"
"T05_D7_Az2_D4","IMG_0458",715,2,"D7_Az2","D7","T05",5,"Warm","Ctrl","Yes","Naive","None",0.123,"Ctrl_Warm"
"T05_D7_Az7_X1",NA,727,2,"D7_Az7","D7","T05",5,"Warm","Ctrl","Yes","Naive","None",NA,"Ctrl_Warm"
"T05_D7_Az4_B3","IMG_0530",727,2,"D7_Az4","D7","T05",5,"Warm","Ctrl","Yes","Naive","None",0.102,"Ctrl_Warm"
"T05_B1_Az5_B3","IMG_0464",715,2,"B1_Az5","B1","T05",10,"Warm","Ctrl","Yes","Naive","None",0.113,"Ctrl_Warm"
"T05_B1_Az4_C6","IMG_0493",727,2,"B1_Az4","B1","T05",10,"Warm","Ctrl","Yes","Naive","None",0.103,"Ctrl_Warm"
"T10_A1_Az12_A6","IMG_4522",715,2,"A1_Az12","A1","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.114,"Ctrl_Ambiant"
"T10_A1_Az14_A2","IMG_4639",727,2,"A1_Az14","A1","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.12,"Ctrl_Ambiant"
"T10_B1_Az9_B1","IMG_4576",715,2,"B1_Az9","B1","T10",10,"Warm","Ctrl","Yes","Naive","None",0.14,"Ctrl_Warm"
"T10_B1_Az5_B3","IMG_4631",727,2,"B1_Az5","B1","T10",10,"Warm","Ctrl","Yes","Naive","None",0.134,"Ctrl_Warm"
"T10_B1_Az16_D4","IMG_4624",727,2,"B1_Az16","B1","T10",10,"Warm","Ctrl","Yes","Naive","None",0.123,"Ctrl_Warm"
"T10_B2_Az6_D3","IMG_4563",715,2,"B2_Az6","B2","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.134,"Ctrl_Ambiant"
"T10_B2_Az7_D5","IMG_4609",727,2,"B2_Az7","B2","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.132,"Ctrl_Ambiant"
"T10_B2_Az12_A6","IMG_4587",727,2,"B2_Az12","B2","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.142,"Ctrl_Ambiant"
"T10_B4_Az5_B3","IMG_4555",715,2,"B4_Az5","B4","T10",10,"Ambiant","Pred","Yes","Naive","None",0.142,"Pred_Ambiant"
"T10_B4_Az18_B6","IMG_4592",727,2,"B4_Az18","B4","T10",10,"Ambiant","Pred","Yes","Naive","None",0.104,"Pred_Ambiant"
"T10_B5_Az6_C2","IMG_4570",715,2,"B5_Az6","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.148,"Pred_Warm"
"T10_B5_Az5_D5","IMG_4534",715,2,"B5_Az5","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.148,"Pred_Warm"
"T10_B5_Az12_C6","IMG_4596",727,2,"B5_Az12","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.126,"Pred_Warm"
"T10_B6_Az7_C4","IMG_4544",715,2,"B6_Az7","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.139,"Pred_Ambiant"
"T10_B6_Az17_D1","IMG_4659",727,2,"B6_Az17","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.128,"Pred_Ambiant"
"T10_B6_Az15_B5","IMG_4601",727,2,"B6_Az15","B6","T10",10,"Ambiant","Pred","Yes","Experienced","None",0.121,"Pred_Ambiant"
"T10_B7_Az19_B6","IMG_4527",715,2,"B7_Az19","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.151,"Pred_Warm"
"T10_B7_Az5_C4","IMG_4620",727,2,"B7_Az5","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.131,"Pred_Warm"
"T10_B7_Az14_A5","IMG_4598",727,2,"B7_Az14","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.127,"Pred_Warm"
"T10_B9_Az12_A3","IMG_4551",715,2,"B9_Az12","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.126,"Pred_Warm"
"T10_B9_Az10_C2","IMG_4641",727,2,"B9_Az10","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.127,"Pred_Warm"
"T10_C1_Az14_A1","IMG_4572",715,2,"C1_Az14","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T10_C1_Az2_B1","IMG_4649",727,2,"C1_Az2","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.112,"Pred_Ambiant"
"T10_C3_Az10_C1","IMG_4580",715,2,"C3_Az10","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.152,"Pred_Ambiant"
"T10_C3_Az4_C5","IMG_4606",727,2,"C3_Az4","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.152,"Pred_Ambiant"
"T10_C5_Az12_B2","IMG_4565",715,2,"C5_Az12","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.115,"Ctrl_Ambiant"
